,state,gender,avg_fam_income,pobc2,avggift,domain,target_d,med_home_val_transformed
433,FL,Male,399.0,45,16,T2,10.0,-0.27947779967767405
434,SC,Male,326.0,84,21,R2,25.0,-0.7856194205814357
435,FL,Male,362.0,32,4,T2,5.0,-0.5454892083742431
436,IL,Male,280.0,90,13,R3,20.0,-1.1899397336203321
437,FL,Female,385.0,39,6,C2,10.0,-0.38491360288848514
438,IA,Male,349.0,82,9,T2,10.0,-0.6104385407069429
439,MI,Female,540.0,72,13,S2,18.0,-0.49624421501967403
440,California,Female,479.0,60,15,S2,21.0,0.7847976428238197
441,FL,Female,738.0,6,16,C1,26.0,1.0540820301304263
442,MI,Female,409.0,82,10,U3,10.0,-0.7743008730132901
443,AL,U,347.0,50,13,T2,20.0,-0.3711212464192138
444,TN,Female,261.0,73,15,R3,10.0,-0.7697987172988613
445,CO,Female,482.0,40,10,S1,20.0,-0.07044851795921828
446,IL,Male,455.0,90,10,S2,10.0,0.19563841960787043
447,MO,Female,374.0,75,10,C2,14.0,-0.5512773204697116
448,TX,Female,390.0,69,6,T2,8.0,-0.8459924312301748
449,TN,Male,210.0,78,6,C3,6.0,-1.1565994392259056
450,California,Male,521.0,51,5,T2,8.0,0.42395585739521546
451,MI,Female,314.0,75,12,R2,20.0,-0.8555167479595067
452,IN,Female,358.0,75,11,R2,13.0,-0.9857408115615818
453,California,Female,502.0,41,6,U1,10.0,1.37485299268893
454,FL,Male,472.0,13,4,C3,4.0,0.6140740338658208
455,TN,U,541.0,44,20,C1,20.0,0.16750514826629534
456,GA,Female,602.0,51,6,C1,10.0,0.09957935546555914
457,GA,Female,526.0,58,17,C1,15.0,-0.14457571784693507
458,California,Female,375.0,42,5,U2,15.0,1.2859328638984249
459,IL,Male,614.0,86,7,T1,7.0,0.9544589846307313
460,WA,Female,277.0,41,13,C3,20.0,-0.3988306393823973
461,TX,Female,957.0,28,7,C1,8.0,1.1121522273261326
462,SC,Male,468.0,72,10,T2,15.0,-0.009082382464239293
463,NC,Male,980.0,34,18,S1,10.0,1.2736022054428606
464,California,Female,649.0,28,13,U1,25.0,1.65081922744577
465,IA,Male,407.0,75,8,C2,9.0,-0.4449547206368247
466,TN,Female,163.0,75,7,C3,8.0,-1.3225486759037088
467,California,Female,454.0,48,7,C2,10.0,0.8359036554870523
468,California,Male,499.0,58,3,U2,3.0,1.2907084317297501
469,OR,Male,360.0,50,9,R2,15.0,-0.3506608998143235
470,NV,Female,557.0,10,11,T1,15.0,1.404752037360096
471,OR,Male,574.0,52,15,S1,20.0,-0.09046398343294329
472,FL,Male,254.0,76,13,R3,16.0,-1.081048395049642
473,GA,Female,770.0,31,23,0,30.0,0.8040131248937751
474,California,U,369.0,59,8,C2,10.0,0.18834347086931166
475,KY,Female,298.0,88,11,T2,20.0,-0.7970295518714087
476,TN,Male,348.0,73,6,T2,5.0,-0.7810811072350454
477,California,Female,379.0,47,7,U3,5.0,0.3938591370245984
478,WI,U,339.0,80,10,T2,11.0,-0.7320964331956448
479,WA,U,528.0,34,6,C1,8.0,1.6024972934899875
480,MN,Female,540.0,72,10,S1,25.0,0.09443835692569513
481,California,Female,313.0,44,10,U3,15.0,0.7883057033616401
482,MN,Female,395.0,25,17,T2,25.0,-0.4164063116164181
483,MO,Male,241.0,65,9,R3,11.0,-0.9443317923244761
484,California,Female,437.0,51,9,R2,15.0,1.003717701422654
485,California,Female,995.0,33,12,U1,10.0,2.8540535903343414
486,MS,U,156.0,94,15,C3,30.0,-0.8844889520172907
487,GA,Male,383.0,76,7,T3,30.0,-0.3866463605068117
488,FL,Female,279.0,36,5,T3,5.0,-0.9494391863052886
489,California,Female,562.0,40,8,S1,8.0,1.2207144360831397
490,TN,Female,375.0,72,7,S1,10.0,-0.6409367710242053
491,NC,Male,291.0,73,9,R3,10.0,-0.8412546318230978
492,MN,Female,304.0,80,23,R2,8.0,-0.7675529997275335
493,CO,Female,399.0,55,13,U4,20.0,-0.5263563887709554
494,California,Male,605.0,50,3,R2,7.0,1.2431481928534514
495,California,Female,645.0,60,11,C1,20.0,1.60896310518964
496,California,Female,469.0,46,10,C2,20.0,0.8915172462232405
497,IL,Male,839.0,70,11,S1,15.0,1.4494562280878607
498,California,Male,615.0,49,16,S1,20.0,1.3238344131276454
499,FL,Male,338.0,16,13,R1,20.0,-0.013194873569499641
500,AR,Male,314.0,81,15,C1,21.0,-0.714693474772199
501,MI,Female,172.0,65,5,C3,5.0,-0.357451005669638
502,KS,Male,299.0,83,4,R2,5.0,-1.2855731709702545
503,CO,Female,306.0,34,8,C2,18.0,-0.37283856098748525
504,California,Male,540.0,33,7,U3,5.0,0.8152781088419687
505,WA,Female,464.0,31,5,C1,5.0,0.6111893334174316
506,WA,U,308.0,61,5,R2,5.0,-0.634785974333839
507,WI,Female,315.0,86,9,R2,10.0,-0.9494391863052886
508,SC,Male,400.0,40,12,S2,25.0,-0.14012046097809716
509,OK,Female,560.0,64,8,T1,12.0,-0.09478505096338025
510,FL,Male,323.0,13,10,C3,12.0,-0.5551486247468037
511,MN,Female,319.0,81,13,T2,20.0,-0.33716920258461197
512,California,Female,892.0,42,18,S1,20.0,2.7666940356794294
513,MO,Female,485.0,65,9,C2,10.0,-0.11802607831682489
514,MO,Female,456.0,79,13,S2,16.0,-0.4005791665247548
515,KY,Female,327.0,72,10,T2,10.0,-0.5609745782327703
516,MN,Female,235.0,86,5,R3,10.0,-1.2955488686149568
517,California,Female,871.0,33,9,S1,20.0,1.9149328436702737
518,California,Male,620.0,52,12,U1,22.0,1.6042625975022677
519,GA,Male,306.0,67,15,C3,30.0,-0.5112246782654704
520,FL,Male,451.0,31,12,S2,10.0,-0.13419912887070806
521,CO,Female,961.0,25,15,T1,20.0,1.3584239796595516
522,MT,Female,275.0,57,7,R2,8.0,-0.8388917657725647
523,NC,U,487.0,39,15,C1,50.0,0.03816108792238135
524,NC,Female,371.0,25,20,T2,40.0,-0.2990191081337368
525,California,Male,466.0,52,13,U2,15.0,0.9211960892013945
526,MN,Female,351.0,83,5,R2,3.0,-0.6429928190749371
527,IN,Female,472.0,57,12,T1,20.0,-0.07899664431462551
528,IL,Male,347.0,87,5,C2,6.0,-0.7788174112368639
529,NM,Female,599.0,42,25,T1,25.0,0.08540389360475387
530,TX,Male,676.0,46,25,S1,30.0,0.22809023379611454
531,California,Male,1150.0,40,50,S1,50.0,2.9375472218390377
532,SD,Female,256.0,48,9,R2,9.0,-1.6101742825974206
533,WI,U,376.0,74,6,T1,15.0,-0.4075932750063028
534,FL,Female,236.0,11,11,0,15.0,-0.6889787548829552
535,MI,Male,497.0,74,11,S2,30.0,-0.05067423359208416
536,OK,Male,813.0,48,5,C1,6.0,0.5801372824578609
537,IN,Male,358.0,75,5,R3,10.0,-0.9857408115615818
538,OR,Female,312.0,46,10,R2,21.0,-0.26979745936698285
539,WI,Female,337.0,94,10,R2,18.0,-0.6245919090904313
540,California,Male,555.0,56,15,S1,20.0,0.9895425156311963
541,WA,Female,439.0,37,7,S2,10.0,-0.06477440818245657
542,UT,Female,368.0,80,15,R2,10.0,-0.5609745782327703
543,WI,Female,563.0,84,7,T2,3.0,-0.031134485301527865
544,FL,Female,383.0,15,9,C2,15.0,0.308377052060748
545,California,Male,508.0,48,4,C2,10.0,0.5801372824578609
546,California,Male,755.0,59,13,S1,20.0,2.280217479576428
547,GA,Female,494.0,75,7,T2,10.0,-0.09046398343294329
548,LA,Female,354.0,80,4,T2,5.0,-0.5474160765957039
549,FL,Female,461.0,28,10,S2,15.0,-0.028361864117073643
550,AR,Female,225.0,85,12,C3,25.0,-1.067006573394185
551,IL,Female,279.0,75,20,U3,20.0,-0.5474160765957039
552,California,Male,522.0,54,13,U1,12.0,1.3982881289339084
553,IL,Female,581.0,46,5,U1,10.0,-4.179469891894217
554,IL,Female,497.0,80,7,U2,5.0,0.23403377024799923
555,AL,U,433.0,73,9,T1,10.0,-0.2601761894297216
556,California,Male,412.0,58,18,C2,25.0,0.05932172336394829
557,NC,Male,540.0,33,22,C1,10.0,0.39602572304131267
558,KY,Female,137.0,77,3,U4,4.0,-1.9015644164172543
559,California,Male,527.0,49,14,S1,25.0,0.9616859979720477
560,California,Male,732.0,63,6,S1,7.0,1.851099526435258
561,FL,Female,504.0,9,7,C1,9.0,0.27971090829631456
562,OK,Female,325.0,71,9,T2,15.0,-0.911592595077264
563,NC,U,419.0,52,22,C1,20.0,-0.09622795056489654
564,MI,Male,372.0,84,8,R2,9.0,-0.7233684848482889
565,FL,Female,363.0,33,10,S2,20.0,-0.29247827811896904
566,FL,Male,584.0,31,20,C1,30.0,0.13764900833936503
567,IL,Male,457.0,84,9,C1,10.0,0.6140740338658208
568,LA,Female,391.0,84,6,T2,6.0,-0.30394270488663794
569,HI,Female,506.0,41,20,U1,20.0,1.752107668530506
570,WA,Female,355.0,57,12,R2,20.0,-0.3625631948386197
571,IL,Female,344.0,86,6,C2,15.0,-1.0122830867194248
572,TX,Female,484.0,57,9,R2,15.0,0.005910288211810698
573,California,Male,491.0,25,5,U1,5.0,1.985977136614925
574,California,Female,383.0,48,21,S3,5.0,0.3242287012964202
575,KY,Female,302.0,82,8,R3,10.0,-0.8201315782195088
576,NC,U,336.0,77,14,R2,20.0,-0.6409367710242053
577,IL,Female,503.0,63,10,U1,25.0,-0.25857832880255766
578,IL,Male,404.0,89,10,R2,15.0,-0.8531295386003706
579,GA,Female,541.0,61,11,T2,10.0,0.016729888696324184
580,FL,Male,282.0,16,5,C3,5.0,-0.4832576519396273
581,CO,Female,469.0,43,85,C1,100.0,0.03282896628560294
582,AZ,Female,253.0,36,6,C2,5.0,-0.5668235139203992
583,California,Female,770.0,55,13,S1,16.0,2.634520183061299
584,IL,Male,409.0,65,11,C1,16.0,-0.3780020018800287
585,California,Male,818.0,52,4,S1,4.0,2.0601886066309647
586,KY,Male,284.0,77,7,R3,9.0,-1.3362726173849802
587,IL,Female,263.0,54,14,C3,50.0,-1.4944947191434228
588,SD,Male,270.0,80,9,0,20.0,-1.3056051119065546
589,GA,Male,298.0,77,10,T2,15.0,-0.7788174112368639
590,AL,U,327.0,68,15,C1,15.0,-0.5055894691747328
591,IL,Female,540.0,71,3,C1,3.0,0.36214496874787605
592,MS,Male,240.0,89,9,R3,25.0,-0.9962947894458345
593,KS,Female,787.0,47,12,S1,10.0,0.8273364402507546
594,AZ,Female,539.0,18,11,S1,23.0,0.30153964818346896
595,MO,Female,473.0,58,4,T2,5.0,-0.1715685319374493
596,MI,Female,308.0,92,3,R2,4.0,-0.9648778023237137
597,SC,Female,373.0,76,19,R2,30.0,-0.7364804949745206
598,California,U,411.0,52,12,C1,10.0,0.03549714846577908
599,MN,Male,428.0,77,17,T2,10.0,-0.10346164470397709
600,California,Female,449.0,58,15,S2,15.0,0.5234996994554872
601,TX,Female,379.0,78,6,R2,6.0,-1.0614314546162016
602,IN,Female,190.0,68,15,C3,10.0,-1.1565994392259056
603,FL,Female,244.0,34,20,C3,20.0,-1.069802990548157
604,California,Female,321.0,68,7,R2,10.0,-0.31383660843179834
605,NC,U,587.0,60,14,T1,10.0,0.3499663283627447
606,LA,Male,319.0,71,7,T2,7.0,-0.6104385407069429
607,OK,Male,432.0,57,11,T1,10.0,-0.8271371428638195
608,AZ,Male,663.0,29,4,S1,5.0,0.6102267722970899
609,MI,Male,374.0,92,7,R2,7.0,-0.7630722195156863
610,AZ,Female,539.0,18,12,S1,25.0,0.30153964818346896
611,TX,Female,513.0,64,8,T1,8.0,-0.10781731336848151
612,WA,Female,362.0,54,7,C3,9.0,-0.3455877645590562
613,California,Female,738.0,21,5,0,5.0,2.2976664954537287
614,IN,Female,492.0,68,8,S1,5.0,-0.2633767676852094
615,California,Female,398.0,38,11,S1,20.0,-0.06619109866990172
616,IA,Female,269.0,65,7,S3,8.0,-1.0726053517438483
617,FL,Female,568.0,19,20,C1,10.0,0.8066185938782026
618,LA,Female,247.0,85,10,C3,18.0,-0.8967425515489598
619,TX,Female,545.0,35,10,U1,10.0,-0.20364377727494642
620,NM,Female,300.0,56,20,R2,20.0,-0.5629216594922862
621,UT,Female,393.0,56,12,S1,13.0,-0.2665838474107106
622,GA,Female,580.0,33,11,T1,14.0,0.18590495034411772
623,GA,Female,507.0,65,14,T1,20.0,-0.08758960516192005
624,AL,Female,662.0,38,4,T1,6.0,0.31292063524831254
625,California,Male,369.0,51,22,S2,20.0,-0.009082382464239293
626,California,Female,661.0,34,15,S1,15.0,2.3304751931849967
627,FL,Female,272.0,8,5,C3,5.0,-0.5785911817820969
628,NC,Male,399.0,86,6,T2,10.0,-0.6616292278009543
629,California,Male,359.0,58,14,T2,20.0,0.7241537670851739
630,FL,Male,452.0,21,4,0,4.0,0.10981485154203101
631,TN,Male,277.0,85,20,R3,40.0,-1.0980990174851186
632,TX,Female,262.0,94,5,R2,5.0,-1.0503512754599025
633,OR,Male,266.0,53,9,C3,25.0,-0.8723433383083242
634,California,Female,531.0,52,12,T2,15.0,1.3905052742924722
635,HI,Female,551.0,54,15,S1,15.0,1.596012258979581
636,TX,Female,348.0,83,8,R3,10.0,-0.9883715471849
637,NC,U,579.0,65,13,S1,17.0,0.268112124929483
638,IL,Female,285.0,77,4,T2,6.0,-0.47038198767984946
639,California,Male,778.0,47,9,T1,15.0,2.8017110337482083
640,MI,Male,438.0,79,5,T1,13.0,-0.3814539266195163
641,KY,Female,364.0,75,6,T2,10.0,-0.5474160765957039
642,California,Female,549.0,57,28,0,10.0,2.386840955190226
643,California,Female,371.0,68,10,R2,10.0,0.6179133632159707
644,TX,Male,406.0,77,20,T2,20.0,-0.23165858622031768
645,California,Female,439.0,67,4,T2,8.0,0.42182272588320646
646,California,Male,327.0,49,27,U3,100.0,0.8697984539759859
647,IL,Male,680.0,75,11,C1,20.0,0.656817915101977
648,NC,Male,458.0,76,11,T2,20.0,-0.15202853638740677
649,California,Female,263.0,57,6,R2,13.92,-0.02421162310607839
650,MN,Female,475.0,69,8,S2,10.0,0.1363936275356915
651,TN,Female,539.0,47,9,T2,15.0,-0.07187011520822334
652,California,Female,278.0,12,3,U2,3.0,1.6218375861134822
653,IN,Male,324.0,78,8,R2,8.0,-0.8796178721734655
654,California,Male,380.0,35,7,C2,10.0,0.2113392749332215
655,NM,Female,330.0,24,17,T2,25.0,0.45355780279257524
656,California,Male,461.0,41,4,S2,11.0,0.9600822806694639
657,MN,Male,386.0,84,5,T2,9.0,-0.522559087368877
658,IL,Male,985.0,70,9,S1,15.0,1.7266599440227364
659,TX,Female,287.0,82,13,R2,10.0,-0.9597120200000968
660,AZ,Female,228.0,42,7,T2,20.0,-0.5244565320172303
661,OR,Male,222.0,31,9,S1,10.0,-0.634785974333839
662,AR,Female,269.0,57,12,R3,10.0,-1.1358232566070894
663,California,Female,138.0,6,8,S2,10.0,0.9728757116939152
664,Arizona,U,543.0,30,12,S1,30.0,0.21853807328081232
665,TX,Male,327.0,68,17,R2,22.0,-0.9857408115615818
666,TX,Male,905.0,40,12,C1,20.0,0.7086858758137229
667,MI,Male,226.0,76,5,R3,6.0,-1.4183160170166957
668,California,Female,600.0,37,20,U1,25.0,1.8917866285927647
669,California,Female,445.0,65,6,C3,7.0,0.3242287012964202
670,California,Female,687.0,39,40,S1,47.0,1.3781234743162958
671,SC,Male,252.0,76,12,R2,15.0,-0.28921805970893805
672,NC,U,356.0,59,20,R2,20.0,-0.14012046097809716
673,California,Female,627.0,39,11,S1,20.0,1.8426623494036254
674,California,Male,680.0,40,15,T1,18.0,2.188282306747187
675,WI,U,374.0,81,6,T2,10.0,-0.6409367710242053
676,IL,Male,540.0,64,12,S1,15.0,0.11236411673869719
677,TN,Female,527.0,41,10,S1,15.0,-0.10491224125391181
678,California,Male,386.0,64,5,R2,10.0,0.29352898030689056
679,TX,Male,633.0,30,17,C1,30.0,0.2715998295129045
680,TX,Female,1183.0,25,9,S1,15.0,2.0973706036873696
681,TX,Male,337.0,71,8,R3,10.0,-0.7856194205814357
682,California,Female,405.0,6,12,C3,15.0,-0.3780020018800287
683,WI,U,348.0,87,9,C2,10.0,-0.6450517741898251
684,California,Male,528.0,46,12,U1,23.0,0.635093193316061
685,IL,Male,598.0,78,7,C1,20.0,0.39602572304131267
686,TX,Female,862.0,71,11,U1,20.0,2.1063388982159066
687,NC,Male,692.0,25,8,C1,12.5,1.063242937890938
688,OR,Female,293.0,56,10,R3,14.0,-0.9392435224150162
689,AL,Female,246.0,88,5,T2,10.0,-0.9165785822204294
690,California,Male,654.0,66,11,T1,14.0,1.1402064518562576
691,IN,Female,444.0,69,5,T2,5.0,-0.149043282805675
692,California,Female,465.0,42,20,U1,20.0,1.8294158303975212
693,NC,U,346.0,80,10,C2,12.0,-0.38491360288848514
694,California,Female,797.0,41,5,U1,3.0,2.6462424364494046
695,California,Female,947.0,41,13,S1,10.0,2.3420243992748344
696,NC,Male,351.0,86,6,R2,10.0,-0.4740495607959138
697,AR,Female,261.0,75,5,T3,5.0,-1.0096050775710552
698,CA,Male,520.0,53,4,S3,5.0,1.0647656974738187
699,WA,Female,293.0,54,14,S1,10.0,0.6417317948911664
700,CA,Male,721.0,51,25,S1,25.0,1.7020427990588074
701,IL,Female,263.0,76,21,T2,10.0,0.13764900833936503
702,CA,Female,752.0,50,7,S1,11.0,1.9164676014585407
703,MI,Male,571.0,81,7,R2,8.0,0.06718881114778348
704,GA,Female,276.0,70,12,C2,15.0,-0.7039230309187412
705,MI,Male,353.0,72,8,S2,10.0,-0.6637147829692871
706,CA,Female,563.0,52,20,U2,20.0,0.9536543464091716
707,WI,U,497.0,80,6,S1,10.0,0.00047402885235279466
708,IL,Female,508.0,70,19,U1,30.0,0.5525328687054519
709,HI,Male,786.0,73,15,S1,25.0,2.195097765581172
710,ID,Female,478.0,34,16,R2,20.0,0.39602572304131267
711,TX,Female,569.0,64,8,U1,10.0,-0.26979745936698285
712,CA,U,628.0,45,8,S1,15.0,2.0150659069700088
713,TX,Male,931.0,48,89,U1,100.0,1.3807362125959253
714,WA,Female,457.0,40,20,U1,20.0,0.7883057033616401
715,KS,Male,451.0,35,12,R2,20.0,-0.714693474772199
716,OR,Male,384.0,58,13,S2,13.0,-0.43597576902554663
717,WI,U,0.0,0,9,C1,15.0,-4.179469891894217
718,TX,Male,311.0,78,8,T3,6.0,-0.8747639280769587
719,FL,Male,304.0,3,7,C2,15.0,-0.34896801073161454
720,OK,Female,584.0,60,15,T1,20.0,0.17979351151294093
721,IL,Male,475.0,53,9,U1,10.0,0.5265245063639589
722,TX,Female,835.0,64,7,S1,8.0,1.3982881289339084
723,CA,Female,569.0,50,13,U1,20.0,1.3531394816271338
724,MI,Male,634.0,83,20,T1,10.0,0.6217447982343834
725,FL,Female,411.0,56,4,S2,5.0,-0.4449547206368247
726,NV,Male,361.0,6,9,T2,10.0,0.701362915539698
727,TX,Female,663.0,42,7,R3,5.0,0.19199479959923418
728,IL,Male,292.0,79,11,T2,12.0,-1.1536108946712222
729,CA,Male,285.0,36,18,C3,24.0,0.42502147626447223
730,TN,Male,446.0,81,25,T2,25.0,-0.5263563887709554
731,CA,Male,380.0,33,4,S1,4.0,1.8246279746447989
732,SC,Male,441.0,72,14,S1,15.0,-0.3608572546337867
733,TX,Male,268.0,53,7,C3,10.0,-0.8085330069199761
734,CA,Male,744.0,27,4,U1,3.0,2.7522625555123224
735,FL,Female,377.0,41,5,0,10.0,-0.34390039815382273
736,CA,Female,833.0,50,23,U1,23.0,1.9874651052752144
737,FL,Female,466.0,23,7,C2,5.0,-0.05489161412565904
738,OR,Male,455.0,53,7,T1,10.0,-0.38318279328594174
739,CA,Male,867.0,46,9,S1,10.0,2.913187298958665
740,OK,Female,487.0,61,16,T2,25.0,-0.33716920258461197
741,WA,Female,459.0,59,11,S2,10.0,-0.06335893824707128
742,NC,Male,398.0,38,31,R1,16.87,-0.26979745936698285
743,TX,Male,590.0,74,7,T1,12.0,0.19442473379647945
744,GA,Male,463.0,71,9,S2,10.0,-0.3608572546337867
745,CA,Female,505.0,53,9,C2,20.0,0.5545183646043642
746,TX,Male,496.0,88,8,T2,20.0,-0.1194897174986665
747,MI,Female,315.0,82,13,R2,20.0,-0.8039203125298692
748,CA,Female,337.0,33,9,0,14.0,0.7205256018045754
749,TX,Female,532.0,48,14,S1,16.0,0.028818703475306785
750,SC,Male,917.0,53,6,T2,6.0,1.612481856602865
751,NC,U,326.0,86,7,T2,10.0,-0.7190244091553011
752,LA,Male,0.0,0,9,C3,12.0,-4.179469891894217
753,MI,Male,252.0,86,6,R3,6.0,-0.9622924459777198
754,FL,Female,325.0,29,10,U3,10.0,-0.41994579005592064
755,MS,Male,229.0,85,12,R3,25.0,-1.0393630083999719
756,CA,Female,467.0,37,5,U3,10.0,1.272227601004366
757,AL,U,281.0,78,6,R3,8.0,-0.9831152094052952
758,GA,Female,253.0,63,14,S1,25.0,-0.6104385407069429
759,CO,Female,251.0,37,4,C2,2.0,-0.40408221016237184
760,CA,Female,626.0,51,9,T1,9.0,1.9958788428795917
761,NC,Male,411.0,61,15,T1,25.0,-0.2730176345438283
762,GA,Female,295.0,62,5,R2,11.0,-0.3055873497240414
763,TX,Male,270.0,67,21,0,25.0,-0.783348439151691
764,NE,Female,265.0,25,21,0,15.0,-1.177715630377645
765,CA,Male,826.0,39,19,U1,20.0,2.6788521427146583
766,NV,Female,521.0,18,17,S1,25.0,0.3197141559596492
767,IA,Male,313.0,84,5,C3,6.0,-0.9857408115615818
768,KY,Female,379.0,65,6,C2,7.0,-0.3608572546337867
769,GA,Male,421.0,82,6,R2,16.0,-0.24426975932149408
770,MO,Male,322.0,79,19,S3,25.0,-0.7947401161358346
771,LA,Male,0.0,0,17,C3,25.0,-4.179469891894217
772,GA,Female,705.0,38,7,C1,8.0,0.390604335568517
773,OK,U,275.0,50,7,R2,10.0,-0.6044143963655184
774,CA,Female,359.0,47,20,U2,25.0,0.9680878758873248
775,WI,U,269.0,84,3,R3,4.0,-1.055879764451308
776,WI,Female,323.0,85,8,C3,11.0,-0.8699269803483153
777,NC,Male,422.0,66,7,R1,10.0,-0.16553094668635548
778,TX,Female,453.0,63,12,C1,20.0,-0.19748449561529732
779,WY,U,341.0,44,18,C2,25.0,-1.2116172321952774
780,NV,Male,472.0,36,8,T2,12.0,0.4175488633804103
781,CA,Female,279.0,64,13,U2,22.0,2.290702085027505
782,AL,U,302.0,90,9,R2,10.0,-0.7765573376418251
783,IN,Female,322.0,64,6,C3,10.0,-0.7765573376418251
784,SC,Male,400.0,40,9,S2,10.0,-0.14012046097809716
785,MT,U,432.0,49,10,C2,10.0,-0.0847202695315243
786,SC,Female,401.0,11,11,T1,10.0,1.185164325499499
787,AZ,Male,485.0,21,9,S1,10.0,-0.022830517988680833
788,NC,U,247.0,75,10,R3,10.0,-0.7563774918603543
789,NM,Female,345.0,19,14,T2,20.0,-0.5904533592322683
790,NC,Male,245.0,74,4,R2,5.0,-0.7697987172988613
791,WI,Female,223.0,75,5,R2,6.0,-0.5766233880074547
792,AZ,Female,652.0,36,12,U1,20.0,0.7883057033616401
793,ND,Male,506.0,79,3,C1,6.0,-0.1776288657806595
794,CA,Female,263.0,70,23,R3,50.0,-0.5629216594922862
795,KS,Male,388.0,75,9,R2,5.0,-0.8747639280769587
796,FL,Male,363.0,12,10,S2,21.0,-0.317148541060954
797,FL,Male,339.0,61,8,T2,6.0,-0.5590300505263865
798,MI,Female,479.0,70,17,C2,25.0,-0.19748449561529732
799,FL,Male,494.0,44,14,S1,25.0,-0.3188071451347322
800,AZ,Female,183.0,50,7,C3,14.0,-0.8675148370509973
801,OR,Female,633.0,46,42,S1,50.0,0.1363936275356915
802,MI,Male,319.0,91,7,R2,11.0,-0.7697987172988613
803,FL,Male,328.0,34,10,R2,15.0,-0.5746582112739407
804,CA,Male,313.0,55,4,C2,4.0,0.1464109493494987
805,IL,Female,711.0,64,9,C1,15.0,0.8031438504354771
806,KS,Female,362.0,34,6,S2,10.0,-0.5037157603128375
807,TX,U,260.0,89,10,R3,21.0,-1.3606638894479692
808,GA,Male,361.0,62,9,T2,17.0,-0.5263563887709554
809,TX,Male,387.0,77,16,T2,20.0,-0.7342867801713364
810,MI,Female,256.0,92,13,R3,10.0,-1.230496375888715
811,IL,Female,388.0,76,15,S3,25.0,-0.5904533592322683
812,CA,U,930.0,42,5,S1,6.0,2.9429298048594514
813,NV,Female,259.0,40,12,C2,15.0,-0.48141153307794
814,TX,Male,307.0,83,7,0,7.0,-0.7563774918603543
815,MI,Male,391.0,87,8,R2,15.0,-0.5093439213211426
816,IL,Female,304.0,77,10,S2,15.0,-0.783348439151691
817,MO,Male,575.0,58,10,C1,10.0,0.3309789875774366
818,TX,Female,377.0,70,16,R2,20.0,-0.6164875295299493
819,GA,Female,432.0,43,6,C2,10.0,-0.4058367372672846
820,ID,Female,265.0,48,25,R2,30.0,-0.7901723867591488
821,IN,Male,275.0,85,5,C3,6.0,-1.092390814773971
822,GA,Male,476.0,37,11,S2,15.0,-0.07187011520822334
823,IN,Male,448.0,87,5,R2,7.0,-0.3659807307868224
824,WA,Female,427.0,52,22,S2,27.0,0.08540389360475387
825,ID,Male,303.0,38,22,R1,25.0,-0.5037157603128375
826,OK,Male,248.0,71,4,T2,5.0,-0.9778793128216712
827,MI,Male,359.0,52,10,R2,20.0,-0.8318271128969792
828,FL,Female,423.0,26,3,S2,3.0,-0.19748449561529732
829,OR,Male,262.0,53,7,C3,11.0,-0.62662503917123
830,IL,Female,185.0,84,4,T3,5.0,-1.2336704057478791
831,NE,Male,366.0,75,10,T2,15.0,-0.7697987172988613
832,WI,Female,517.0,77,15,C1,50.0,-0.028361864117073643
833,SD,Male,331.0,81,13,R2,10.0,-0.7168573050723431
834,MI,Male,543.0,79,5,T2,6.0,-0.3625631948386197
835,CA,Male,526.0,35,80,S1,50.0,2.0336092350208492
836,WA,Female,569.0,49,30,C1,50.0,-0.32712671755413814
837,AZ,U,472.0,12,10,S2,14.0,-0.15352323512866564
838,MN,Female,507.0,69,3,C1,4.0,-0.20673234125083403
839,TX,Female,259.0,74,7,T2,10.0,-0.7233684848482889
840,GA,U,347.0,76,17,T2,21.0,-0.6932327382192155
841,MO,Female,356.0,59,13,U3,23.0,-0.1959483738135401
842,OK,Female,306.0,63,9,T2,15.0,-0.8178041668023199
843,AZ,Male,437.0,21,22,T2,25.0,-0.2348019988038995
844,CA,Male,729.0,46,11,S1,20.0,2.1432649597665305
845,CA,Female,424.0,21,22,C2,15.0,-0.1565167913912769
846,WA,Female,443.0,41,63,0,102.0,0.5265245063639589
847,AR,Male,461.0,70,9,T2,15.0,-0.32879597324634763
848,CA,Female,903.0,47,4,S1,5.0,2.8968198908824827
849,KY,Female,269.0,53,9,T2,10.0,-0.7519318188550871
850,LA,Male,379.0,49,18,U1,24.0,0.9950671196843196
851,MI,Female,384.0,92,3,R2,3.0,-0.721194798549768
852,NV,Female,833.0,40,13,T1,30.0,1.3318674371091803
853,IA,Female,283.0,74,5,T2,12.0,-1.017655255006771
854,CO,Female,427.0,61,5,R2,8.0,-0.6974993258037985
855,CA,Male,203.0,54,12,C3,19.0,-0.37627893375096744
